track0,track2,track4,track6,track8,track10,track12,track14,track16,track18,speedX,angleToTrackAxis,trackPosition,distanceFromStartLine,steering,acceleration,brake
7.31812,8.35691,14.0889,25.4538,56.812,87.4975,15.6337,7.63681,4.30004,3.68359,8.76739,-0.0180456,-0.330344,5759.52,0.18732719123363495,0.5600000023841858,0.0
7.31628,8.3496,14.0597,25.3581,56.3506,90.2826,15.7173,7.65655,4.30532,3.68579,9.25687,-0.0191538,-0.329989,5759.57,0.18569019436836243,0.5600000023841858,0.0
7.3136,8.34101,14.0279,25.2564,55.8745,93.3673,15.8086,7.67853,4.31157,3.6886,9.76075,-0.0202982,-0.329479,5759.63,0.18390841782093048,0.5600000023841858,0.0
7.31067,8.332,13.9944,25.149,55.375,96.8906,15.9067,7.70236,4.31845,3.69189,10.2799,-0.0215175,-0.328902,5759.68,0.18198862671852112,0.5600000023841858,0.0
7.30774,8.32189,13.9561,25.0273,54.8167,101.23,16.0198,7.72919,4.32609,3.69507,10.8739,-0.0229151,-0.328325,5759.75,0.1798418164253235,0.5600000023841858,0.0
7.30518,8.3127,13.9215,24.9154,54.3034,105.656,16.1255,7.75369,4.33285,3.69812,11.3719,-0.0242254,-0.327814,5759.81,0.17784816026687622,0.5600000023841858,0.0
7.30164,8.30233,13.8835,24.7966,53.7701,110.728,16.2426,7.78155,4.34083,3.70178,11.873,-0.0255963,-0.327148,5759.87,0.17567870020866394,0.5600000023841858,0.0
7.29822,8.29204,13.8453,24.676,53.2347,116.431,16.3631,7.81024,4.34886,3.70593,12.3673,-0.0270011,-0.32646,5759.94,0.17345206439495087,0.5600000023841858,0.0
7.2948,8.28117,13.8061,24.5525,52.6919,122.974,16.4901,7.8396,4.35717,3.70972,12.8722,-0.0284588,-0.325772,5760.01,0.1711580604314804,0.5600000023841858,0.0
7.29114,8.27022,13.7661,24.4271,52.1472,130.435,16.6203,7.86958,4.36576,3.71375,13.374,-0.0299479,-0.325084,5760.08,0.16882407665252686,0.5600000023841858,0.0
7.28687,8.25815,13.7237,24.2975,51.5909,139.119,16.7608,7.90235,4.37502,3.71863,13.8829,-0.0314824,-0.324241,5760.16,0.1663336157798767,0.5600000023841858,0.0
7.28271,8.24589,13.6809,24.166,51.0378,149.161,16.9053,7.93598,4.38507,3.72327,14.3866,-0.0330431,-0.323398,5760.24,0.16380980610847473,0.5600000023841858,0.0
7.27844,8.23389,13.6375,24.0336,50.4836,161.026,17.0564,7.97037,4.39493,3.72815,14.8947,-0.0346419,-0.322554,5760.32,0.16123685240745544,0.5600000023841858,0.0
7.27405,8.22135,13.5935,23.8999,49.9316,175.07,17.2114,8.00529,4.40507,3.73315,15.3979,-0.0362641,-0.321689,5760.41,0.1586207151412964,0.5600000023841858,0.0
7.2688,8.20761,13.5473,23.7625,49.3738,192.145,17.3774,8.04334,4.41651,3.73914,15.9051,-0.0379192,-0.320645,5760.49,0.15584875643253326,0.5600000023841858,0.0
7.26355,8.19399,13.5015,23.6246,48.8224,200.0,17.5485,8.08176,4.42781,3.745,16.4082,-0.0395929,-0.319624,5760.58,0.15306773781776428,0.5600000023841858,0.0
7.25842,8.18038,13.4551,23.4867,48.2741,200.0,17.7238,8.12067,4.43931,3.75098,16.915,-0.0412938,-0.318604,5760.67,0.15025272965431213,0.5600000023841858,0.0
7.25256,8.16592,13.4072,23.3463,47.7288,200.0,17.9088,8.16219,4.45191,3.75754,17.4181,-0.043009,-0.317427,5760.77,0.14731957018375397,0.5600000023841858,0.0
7.24658,8.15114,13.3593,23.2054,47.1863,200.0,18.1004,8.20441,4.46463,3.76465,17.9246,-0.0447456,-0.316229,5760.87,0.14434579014778137,0.5600000023841858,0.0
7.24059,8.13668,13.3117,23.066,46.6543,200.0,18.2949,8.24642,4.47742,3.77136,18.4278,-0.0464975,-0.315052,5760.97,0.1413659006357193,0.5600000023841858,0.0
7.23387,8.12066,13.2617,22.9233,46.1214,200.0,18.5025,8.2922,4.49134,3.77905,18.934,-0.0482661,-0.313699,5761.07,0.13825270533561707,0.5600000023841858,0.0
7.22661,8.1049,13.2118,22.7816,45.5971,200.0,18.7136,8.33826,4.50531,3.78699,19.4372,-0.0500385,-0.312322,5761.18,0.13511939346790314,0.5600000023841858,0.0
7.21997,8.08936,13.1621,22.6406,45.0826,200.0,18.9324,8.38442,4.51964,3.7948,19.9431,-0.0518214,-0.310969,5761.29,0.13198798894882202,0.5600000023841858,0.0
7.21228,8.0724,13.1116,22.498,44.572,200.0,19.1606,8.43308,4.5348,3.80359,20.4462,-0.0536043,-0.309437,5761.4,0.12874262034893036,0.5600000023841858,0.0
7.20435,8.0557,13.0606,22.3564,44.0698,200.0,19.3962,8.48259,4.55043,3.81262,20.9519,-0.055391,-0.307884,5761.52,0.125479057431221,0.5600000023841858,0.0
7.19641,8.03884,13.0097,22.2158,43.5771,200.0,19.6372,8.5331,4.56625,3.82153,21.4549,-0.057172,-0.306308,5761.63,0.12220810353755951,0.5600000023841858,0.0
7.18762,8.02094,12.9581,22.0743,43.0905,200.0,19.8893,8.58566,4.58298,3.83142,21.9602,-0.058952,-0.304577,5761.75,0.11883974820375443,0.5600000023841858,0.0
7.17883,8.00329,12.9064,21.9349,42.6153,200.0,20.1474,8.63817,4.59971,3.84143,22.4632,-0.0607201,-0.302845,5761.88,0.11548590660095215,0.5600000023841858,0.0
7.16992,7.9854,12.8551,21.7966,42.1502,200.0,20.414,8.69169,4.61693,3.85168,22.9683,-0.0624816,-0.30107,5762.0,0.1121130883693695,0.5600000023841858,0.0
7.15881,7.9648,12.7973,21.6438,41.6454,200.0,20.7187,8.75313,4.63693,3.86389,23.5221,-0.0644023,-0.298939,5762.15,0.10831094533205032,0.5600000023841858,0.0
7.14929,7.9463,12.7456,21.5074,41.1999,200.0,21.0031,8.8089,4.65495,3.87488,24.0263,-0.0661356,-0.29703,5762.28,0.10488872975111008,0.5600000023841858,0.0
7.13879,7.9271,12.6931,21.3697,40.7585,200.0,21.3015,8.86706,4.67388,3.88647,24.53,-0.0678665,-0.294988,5762.41,0.10138490051031113,0.5600000023841858,0.0
7.12793,7.9074,12.6401,21.2331,40.3227,200.0,21.6107,8.92609,4.69344,3.89868,25.034,-0.069596,-0.29288,5762.55,0.09784083813428879,0.5600000023841858,0.0
7.11719,7.88795,12.588,21.0987,39.8998,200.0,21.9268,8.98528,4.713,3.91064,25.5374,-0.0713021,-0.290771,5762.69,0.09432593733072281,0.5600000023841858,0.0
7.10547,7.86764,12.535,20.9646,39.4843,200.0,22.2517,9.04638,4.73353,3.92371,26.0407,-0.0729815,-0.288485,5762.83,0.09073234349489212,0.5600000023841858,0.0
7.09375,7.84752,12.4827,20.8327,39.0819,200.0,22.5793,9.10755,4.75416,3.93701,26.5442,-0.0746319,-0.286199,5762.98,0.08717567473649979,0.5600000023841858,0.0
7.08142,7.82677,12.4298,20.7013,38.6878,200.0,22.9137,9.17092,4.77551,3.95056,27.0473,-0.0762498,-0.283802,5763.13,0.08358972519636154,0.5600000023841858,0.0
7.06873,7.80581,12.3777,20.5724,38.3063,200.0,23.2513,9.23401,4.79729,3.96469,27.5501,-0.0778324,-0.281339,5763.28,0.08000669628381729,0.5600000023841858,0.0
7.05591,7.78499,12.3257,20.4464,37.9369,200.0,23.5923,9.29725,4.8191,3.97885,28.0532,-0.0793788,-0.278853,5763.43,0.07645512372255325,0.5600000023841858,0.0
7.04184,7.76308,12.2736,20.3206,37.5745,200.0,23.9387,9.36323,4.84204,3.99414,28.5558,-0.0808946,-0.276167,5763.59,0.0728151798248291,0.5600000023841858,0.0
7.028,7.74142,12.222,20.1976,37.2245,200.0,24.2855,9.4283,4.86493,4.0094,29.0582,-0.08237,-0.273504,5763.75,0.06924133002758026,0.5600000023841858,0.0
7.01366,7.7195,12.1707,20.0768,36.8858,200.0,24.6346,9.49389,4.88822,4.02502,29.5608,-0.0838005,-0.270752,5763.91,0.06566797941923141,0.5600000023841858,0.0
6.99866,7.69729,12.1193,19.9573,36.5565,200.0,24.9858,9.56111,4.91216,4.04138,30.0629,-0.0851843,-0.267889,5764.08,0.06208343058824539,0.5600000023841858,0.0
6.98376,7.67518,12.0692,19.8411,36.2415,200.0,25.3334,9.62677,4.93596,4.0575,30.5648,-0.0865185,-0.265048,5764.25,0.058576032519340515,0.5600000023841858,0.0
6.96777,7.65203,12.0183,19.7253,35.9324,200.0,25.687,9.69487,4.96081,4.07471,31.0669,-0.0878021,-0.262007,5764.42,0.055005744099617004,0.5600000023841858,0.0
6.95166,7.62932,11.9682,19.6131,35.6371,200.0,26.0351,9.76233,4.98579,4.09192,31.5686,-0.0890314,-0.258967,5764.59,0.05150522291660309,0.5600000023841858,0.0
6.93542,7.60661,11.9192,19.5036,35.3528,200.0,26.3793,9.82897,5.01039,4.10913,32.07,-0.0902049,-0.255904,5764.77,0.04806111007928848,0.5600000023841858,0.0
6.91821,7.58305,11.8695,19.3949,35.0767,200.0,26.7253,9.89774,5.03642,4.12769,32.5715,-0.0913226,-0.252641,5764.94,0.04456071928143501,0.5600000023841858,0.0
6.901,7.5598,11.8211,19.2891,34.8126,200.0,27.0641,9.96507,5.06207,4.146,33.0764,-0.0923802,-0.249401,5765.13,0.041151490062475204,0.5600000023841858,0.0
6.88342,7.53629,11.773,19.186,34.5579,200.0,27.4006,10.0334,5.0881,4.16479,33.5902,-0.0933878,-0.246094,5765.31,0.03776327520608902,0.5600000023841858,0.0
6.86499,7.51204,11.7242,19.0825,34.307,199.427,27.7406,10.1024,5.11505,4.18408,34.1122,-0.0943605,-0.242654,5765.5,0.03433481976389885,0.5600000023841858,0.0
6.84656,7.48811,11.6762,18.9815,34.0659,194.519,28.0748,10.1709,5.14176,4.20334,34.6427,-0.095288,-0.239213,5765.69,0.03096328116953373,0.5600000023841858,0.0
6.82764,7.46371,11.6285,18.8823,33.8335,190.123,28.4036,10.2398,5.16905,4.2233,35.1821,-0.096153,-0.235684,5765.88,0.027615297585725784,0.5600000023841858,0.0
